employee_id,work_mode,hours_worked_per_week,productivity_score,well_being_score,department,team,join_year,overtime_flag,tenure_years,tenure_group,workload_level,high_productivity,well_being_risk
1447,Hybrid,29.0,87.0,78.0,Sales,D,2015,True,11,10+ yrs,Light,True,False
1448,In-Office,49.0,73.0,56.0,HR,D,2020,False,6,6–10 yrs,Heavy,False,False
1449,In-Office,42.0,80.0,59.0,HR,D,2023,False,3,3–5 yrs,Normal,True,False
1450,Hybrid,27.0,72.0,71.0,IT,D,2017,False,9,6–10 yrs,Light,False,False
1451,Hybrid,43.0,80.0,77.0,Sales,C,2017,False,9,6–10 yrs,Normal,True,False
1452,Hybrid,44.0,84.0,60.0,HR,B,2016,True,10,6–10 yrs,Normal,True,False
1453,In-Office,41.0,78.0,74.0,IT,B,2018,False,8,6–10 yrs,Normal,True,False
1454,Hybrid,33.0,68.0,67.0,Sales,B,2017,False,9,6–10 yrs,Light,False,False
1455,Remote,43.0,71.0,72.0,Operations,A,2016,True,10,6–10 yrs,Normal,False,False
1456,In-Office,41.0,82.0,68.0,IT,D,2015,False,11,10+ yrs,Normal,True,False
1457,Hybrid,41.0,73.0,82.0,Operations,C,2019,True,7,6–10 yrs,Normal,False,False
1458,Hybrid,38.0,85.0,74.0,Finance,C,2020,False,6,6–10 yrs,Normal,True,False
1459,Remote,37.0,96.0,71.0,Finance,A,2023,False,3,3–5 yrs,Normal,True,False
1460,Hybrid,40.0,64.0,80.0,Finance,C,2019,False,7,6–10 yrs,Normal,False,False
1461,Remote,48.0,74.0,87.0,Finance,B,2019,True,7,6–10 yrs,Heavy,False,False
1462,Hybrid,41.0,71.0,59.0,HR,A,2019,True,7,6–10 yrs,Normal,False,False
1463,Remote,50.0,80.0,75.0,Finance,C,2019,False,7,6–10 yrs,Heavy,True,False
1464,Hybrid,50.0,66.0,75.0,HR,Nan,2019,True,7,6–10 yrs,Heavy,False,False
1465,In-Office,44.0,74.0,67.0,HR,A,2021,False,5,3–5 yrs,Normal,False,False
1466,Remote,29.0,77.0,85.0,Sales,C,2019,True,7,6–10 yrs,Light,True,False
1467,In-Office,45.0,79.0,59.0,HR,B,2021,False,5,3–5 yrs,Normal,True,False
1468,Hybrid,42.0,69.0,78.0,HR,C,2023,True,3,3–5 yrs,Normal,False,False
1469,In-Office,45.0,78.0,78.0,Finance,D,2019,False,7,6–10 yrs,Normal,True,False
1470,In-Office,50.0,74.0,59.0,HR,D,2016,True,10,6–10 yrs,Heavy,False,False
1471,Hybrid,41.0,70.0,69.0,Operations,C,2019,True,7,6–10 yrs,Normal,False,False
1472,In-Office,42.0,63.0,50.0,Finance,B,2022,True,4,3–5 yrs,Normal,False,False
1473,In-Office,40.0,74.0,56.0,IT,D,2018,True,8,6–10 yrs,Normal,False,False
1474,Hybrid,42.0,89.0,80.0,Finance,D,2016,False,10,6–10 yrs,Normal,True,False
1475,Remote,48.0,79.0,86.0,HR,Nan,2017,False,9,6–10 yrs,Heavy,True,False
1476,Hybrid,38.0,69.0,50.0,Operations,C,2023,True,3,3–5 yrs,Normal,False,False
1477,In-Office,53.0,86.0,63.0,Finance,Nan,2023,False,3,3–5 yrs,Heavy,True,False
1478,In-Office,43.0,65.0,71.0,Operations,A,2022,True,4,3–5 yrs,Normal,False,False
1479,In-Office,53.0,56.0,72.0,IT,A,2022,False,4,3–5 yrs,Heavy,False,False
1480,Hybrid,40.0,75.0,76.0,IT,A,2022,True,4,3–5 yrs,Normal,True,False
1481,In-Office,44.0,71.0,66.0,Sales,C,2022,False,4,3–5 yrs,Normal,False,False
1482,Remote,44.0,79.0,80.0,Sales,B,2022,False,4,3–5 yrs,Normal,True,False
1483,Hybrid,34.0,71.0,79.0,Finance,D,2015,True,11,10+ yrs,Light,False,False
1484,Remote,38.0,81.0,90.0,Sales,A,2020,True,6,6–10 yrs,Normal,True,False
1485,Remote,44.0,77.0,74.0,Operations,B,2019,True,7,6–10 yrs,Normal,True,False
1486,Remote,23.0,75.0,76.0,Sales,Nan,2022,True,4,3–5 yrs,Light,True,False
1487,Remote,40.0,75.0,76.0,Operations,A,2017,True,9,6–10 yrs,Normal,True,False
1488,Hybrid,31.0,66.0,76.0,Sales,C,2015,False,11,10+ yrs,Light,False,False
1489,Remote,48.0,75.0,80.0,Sales,B,2016,True,10,6–10 yrs,Heavy,True,False
1490,Hybrid,48.0,68.0,75.0,Sales,A,2016,False,10,6–10 yrs,Heavy,False,False
1491,Remote,34.0,83.0,79.0,HR,A,2021,True,5,3–5 yrs,Light,True,False
1492,Remote,41.0,70.0,83.0,HR,A,2020,False,6,6–10 yrs,Normal,False,False
1493,Remote,51.0,68.0,76.0,Sales,A,2016,False,10,6–10 yrs,Heavy,False,False
1494,Remote,39.0,82.0,74.0,Operations,B,2019,True,7,6–10 yrs,Normal,True,False
1495,Hybrid,25.0,85.0,78.0,Finance,Nan,2019,True,7,6–10 yrs,Light,True,False
1496,Hybrid,32.0,69.0,85.0,IT,D,2021,False,5,3–5 yrs,Light,False,False
1497,Hybrid,51.0,82.0,71.0,HR,D,2018,False,8,6–10 yrs,Heavy,True,False
1498,Hybrid,42.0,73.0,81.0,Sales,C,2015,True,11,10+ yrs,Normal,False,False
1499,Remote,33.0,70.0,85.0,IT,A,2018,False,8,6–10 yrs,Light,False,False
1500,In-Office,45.0,84.0,62.0,HR,D,2018,False,8,6–10 yrs,Normal,True,False
